residual_sugar,chlorides,total_sulfur_dioxide,density,pH,sulphates,alcohol,rating,wine_color
1.1,0.033,67.0,0.98954,3.14,0.38,11.5,6,white
1.2,0.044000000000000004,143.0,0.9918,3.2,0.48,11.3,7,white
8.1,0.044000000000000004,202.0,0.9954799999999999,3.18,0.48,9.5,5,white
10.4,0.05,192.0,0.9976,3.16,0.42,8.7,5,white
1.4,0.057,152.0,0.9934,3.22,0.56,9.5,6,white
8.0,0.048,162.0,0.99498,3.21,0.51,9.9,5,white
4.2,0.043,131.0,0.9916200000000001,3.06,0.54,11.3,6,white
6.9,0.02,93.0,0.9939,3.0,0.48,10.7,7,white
7.8,0.052000000000000005,183.0,0.9965700000000001,3.39,0.65,9.5,5,white
5.0,0.057999999999999996,105.0,0.9946,3.52,0.44,10.2,7,white
14.5,0.045,193.0,0.9986,3.1,0.5,9.2,6,white
13.1,0.11199999999999999,94.0,0.99792,3.02,0.48,9.2,5,white
1.9,0.025,153.0,0.9928,3.29,0.62,10.5,6,white
0.9,0.033,51.0,0.9932,3.3,0.7,9.4,6,white
7.8,0.046,192.0,0.9955,3.1,0.37,9.0,5,white
1.2,0.043,150.0,0.9907,3.14,0.73,11.2,7,white
1.5,0.034,121.0,0.9887100000000001,2.96,0.34,12.1,6,white
2.5,0.037000000000000005,51.0,0.9887799999999999,3.04,0.58,12.6,6,white
6.4,0.034,97.0,0.9924,3.23,0.44,11.8,6,white
1.8,0.042,133.0,0.9938,3.07,0.38,9.5,5,white
14.6,0.053,159.0,0.99805,2.93,0.44,9.2,5,white
2.2,0.04,125.0,0.9917,3.19,0.48,10.5,6,white
14.8,0.057,173.0,0.99751,3.14,0.57,10.2,5,white
0.8,0.044000000000000004,163.0,0.9931,3.46,0.53,10.2,5,white
1.6,0.036000000000000004,163.0,0.99239,3.38,0.59,10.5,6,white
7.2,0.057999999999999996,89.0,0.9966,3.29,0.38,9.2,6,white
1.9,0.048,170.0,0.9938,3.64,0.54,10.0,7,white
4.0,0.079,216.0,0.9956,3.31,0.68,9.5,5,white
1.7,0.031,134.0,0.9917,3.42,0.49,11.5,6,white
2.4,0.042,102.0,0.98998,3.14,0.37,11.6,7,white
14.2,0.039,129.0,0.9967799999999999,3.28,0.72,10.3,7,white
11.95,0.038,111.0,0.99687,3.11,0.29,9.7,5,white
15.0,0.044000000000000004,115.0,0.9978,3.15,0.51,9.0,5,white
6.9,0.046,173.0,0.9958,3.19,0.46,9.0,5,white
9.8,0.039,113.0,0.99406,3.11,0.45,10.9,7,white
2.8,0.08800000000000001,185.0,0.9928,3.51,0.7,12.0,6,white
2.6,0.03,78.0,0.99146,3.22,0.72,11.3,6,white
6.3,0.034,103.0,0.99305,3.15,0.52,11.4,7,white
1.0,0.027000000000000003,75.0,0.9908,3.3,0.39,11.4,7,white
1.5,0.031,122.0,0.9932,3.03,0.4,10.3,6,white
1.4,0.064,160.0,0.9924,3.37,0.45,11.1,5,white
12.6,0.033,230.0,0.9974,3.08,0.38,8.9,5,white
5.6,0.034,148.0,0.99441,3.17,0.5,9.8,4,white
12.8,0.062,171.0,0.99808,3.0,0.52,9.0,7,white
10.6,0.039,119.0,0.99815,3.27,0.3,9.3,6,white
4.5,0.24,174.0,0.9948,3.12,0.48,9.4,5,white
1.6,0.046,133.0,0.99466,3.38,0.46,10.0,6,white
1.6,0.04,173.0,0.9918,3.19,0.51,11.4,6,white
13.7,0.035,134.0,0.99567,3.17,0.38,10.6,6,white
6.6,0.03,91.0,0.9914,3.32,0.45,12.5,7,white
7.1,0.054000000000000006,224.0,0.9966,3.38,0.55,10.1,5,white
1.4,0.039,104.0,0.98998,3.32,0.41,12.4,6,white
1.8,0.032,74.0,0.9888899999999999,2.96,0.35,13.0,8,white
2.4,0.045,100.0,0.99135,3.08,0.6,11.3,7,white
2.0,0.044000000000000004,107.0,0.9951399999999999,3.1,0.53,10.2,4,white
3.9,0.031,130.0,0.99072,3.31,0.58,11.75,7,white
10.6,0.045,159.0,0.99666,3.09,0.54,9.2,5,white
3.2,0.032,73.0,0.9894200000000001,2.9,0.69,12.6,7,white
2.0,0.036000000000000004,87.0,0.9908100000000001,3.33,0.61,11.8,6,white
14.5,0.048,96.0,0.99456,3.06,0.3,11.5,8,white
8.9,0.036000000000000004,155.0,0.9962200000000001,3.27,0.5,9.4,5,white
1.0,0.044000000000000004,132.0,0.992,3.13,0.55,10.2,5,white
12.9,0.033,186.0,0.99754,3.08,0.49,9.4,5,white
1.6,0.048,131.0,0.9933,3.25,0.45,10.5,5,white
4.3,0.03,102.0,0.993,3.0,0.87,11.6,4,white
1.1,0.035,140.0,0.9914200000000001,3.17,0.55,10.7,7,white
6.3,0.039,136.0,0.9906799999999999,3.27,0.31,12.7,6,white
1.7,0.013999999999999999,104.0,0.9891399999999999,3.4,0.56,12.6,7,white
3.5,0.035,111.0,0.98872,3.18,0.47,13.6,7,white
1.6,0.053,150.0,0.9948,3.29,0.76,9.6,6,white
2.1,0.039,143.0,0.9942,3.05,0.74,9.8,5,white
17.55,0.05,154.0,0.99971,2.94,0.43,9.0,7,white
2.1,0.034,121.0,0.98882,2.98,0.43,13.2,7,white
17.9,0.066,161.0,0.9991,3.14,0.51,8.8,5,white
4.4,0.184,168.0,0.9939600000000001,2.93,0.45,9.4,6,white
3.6,0.19699999999999998,183.0,0.9942,3.01,0.38,9.1,5,white
10.9,0.045,133.0,0.9978,3.0,0.36,8.7,5,white
4.3,0.051,142.0,0.9939,3.16,0.39,10.2,5,white
1.2,0.036000000000000004,89.0,0.99111,3.26,0.48,11.0,5,white
12.1,0.046,172.0,0.998,3.35,0.45,9.5,5,white
1.2,0.039,98.0,0.9904,3.07,0.39,11.7,6,white
17.3,0.047,118.0,0.9990600000000001,3.08,0.46,8.8,6,white
10.5,0.043,165.0,0.9972,3.36,0.55,10.55,6,white
12.5,0.046,153.0,0.9983,3.28,0.77,9.6,6,white
18.3,0.046,142.0,1.0,3.3,0.41,8.7,5,white
7.4,0.02,133.0,0.9921200000000001,3.18,0.44,12.0,7,white
1.4,0.033,114.0,0.9879399999999999,3.08,0.43,13.2,6,white
7.6,0.047,177.0,0.9962,3.13,0.45,8.9,6,white
4.2,0.03,118.0,0.9890000000000001,3.57,0.36,12.8,8,white
7.4,0.015,124.0,0.9927799999999999,2.99,0.39,11.0,6,white
2.7,0.052000000000000005,190.0,0.995,3.5,0.45,10.9,7,white
18.0,0.054000000000000006,183.0,1.0003799999999998,2.98,0.61,8.5,6,white
10.8,0.042,124.0,0.99646,3.22,0.41,9.2,6,white
1.6,0.040999999999999995,114.0,0.9901399999999999,3.23,0.44,12.6,6,white
17.45,0.054000000000000006,151.0,0.9985299999999999,3.12,0.6,9.3,6,white
15.3,0.045,120.0,0.9975,3.18,0.42,9.8,6,white
1.1,0.045,64.0,0.9913,3.23,0.51,11.4,5,white
4.2,0.031,102.0,0.993,3.0,0.86,11.6,4,white
11.1,0.047,237.0,0.9981,3.18,0.49,8.7,5,white
5.2,0.042,112.0,0.99067,3.06,0.5,12.3,7,white
11.8,0.03,158.0,0.9932200000000001,3.41,0.64,11.8,6,white
0.8,0.034,113.0,0.99165,3.24,0.68,10.5,6,white
16.0,0.036000000000000004,201.0,0.99954,3.3,0.67,9.0,5,white
2.4,0.136,93.0,0.99336,3.18,0.6,9.5,5,white
18.35,0.084,139.0,1.0011,3.17,0.39,8.8,5,white
1.6,0.036000000000000004,92.0,0.99264,3.37,0.49,10.9,5,white
2.4,0.087,115.0,0.9948,2.77,0.44,9.4,6,white
10.4,0.038,182.0,0.9962799999999999,3.04,0.44,8.9,6,white
1.4,0.04,63.0,0.98985,3.2,0.33,12.0,6,white
7.0,0.044000000000000004,147.0,0.9944,3.33,0.58,9.7,5,white
8.1,0.121,162.0,0.99508,3.17,0.38,10.4,8,white
2.0,0.055999999999999994,124.0,0.9948,3.32,0.49,10.7,6,white
2.4,0.038,76.0,0.9908799999999999,3.01,0.36,11.7,7,white
1.6,0.052000000000000005,127.0,0.9929,3.48,0.56,10.5,7,white
1.0,0.043,100.0,0.9903299999999999,3.4,0.41,11.4,6,white
2.4,0.034,98.0,0.9896,3.08,0.44,12.6,7,white
12.2,0.048,245.0,0.9975,3.26,0.54,9.3,6,white
4.1,0.035,155.0,0.9925,3.25,0.79,12.3,8,white
1.7,0.03,103.0,0.99255,3.22,0.63,10.4,8,white
17.8,0.047,111.0,0.9989600000000001,3.1,0.45,8.9,6,white
5.8,0.036000000000000004,109.0,0.9939899999999999,3.34,0.54,11.0,6,white
2.0,0.031,128.0,0.9917,3.19,0.49,11.4,5,white
10.9,0.045,154.0,0.9975200000000001,3.52,0.77,10.4,6,white
3.1,0.034,134.0,0.9897,3.26,0.38,13.1,7,white
1.7,0.035,85.0,0.9911,3.19,0.42,11.8,6,white
1.8,0.055,110.0,0.9946,3.33,0.44,9.9,5,white
1.0,0.036000000000000004,184.0,0.99097,3.44,0.44,11.45,6,white
1.7,0.048,173.0,0.9932,3.24,0.66,11.2,7,white
4.55,0.038,130.0,0.9918,3.35,0.33,11.5,7,white
1.85,0.048,106.0,0.99331,3.24,0.49,11.85,5,white
14.3,0.057999999999999996,194.0,0.9979,3.09,0.44,9.0,6,white
14.55,0.047,156.0,0.99945,3.34,0.78,9.1,6,white
11.7,0.028999999999999998,46.0,0.99439,3.02,0.34,11.8,6,white
10.5,0.06,82.0,0.9958799999999999,3.13,0.38,9.9,4,white
4.1,0.054000000000000006,116.0,0.9940000000000001,2.99,0.38,9.4,6,white
1.3,0.039,136.0,0.9926,3.14,0.77,10.5,6,white
6.2,0.05,138.0,0.99546,3.2,0.55,10.5,6,white
13.6,0.055999999999999994,197.0,0.9978,3.1,0.49,9.3,5,white
19.25,0.043,167.0,0.99954,2.93,0.52,9.1,7,white
1.4,0.051,107.0,0.99382,3.53,0.66,10.5,7,white
2.3,0.039,125.0,0.99229,3.07,0.67,10.1,7,white
1.3,0.047,139.0,0.9945,3.45,0.53,10.4,5,white
10.8,0.051,194.0,0.9976,3.05,0.46,8.7,5,white
4.7,0.04,103.0,0.9940000000000001,3.37,0.58,10.7,6,white
1.7,0.156,106.0,0.99354,3.1,0.37,9.2,6,white
7.1,0.045,169.0,0.9959,3.17,0.43,10.6,5,white
3.3,0.048,161.0,0.99256,3.16,0.5,10.5,6,white
7.7,0.047,210.0,0.9959,3.1,0.47,9.0,5,white
1.6,0.037000000000000005,115.0,0.9907600000000001,3.21,0.51,11.4,6,white
7.4,0.044000000000000004,189.0,0.9958,3.22,0.48,9.3,6,white
1.8,0.022000000000000002,158.0,0.9907,3.2,0.64,11.4,6,white
4.1,0.040999999999999995,163.0,0.9918399999999999,2.92,0.59,11.3,6,white
7.8,0.036000000000000004,128.0,0.99397,3.21,0.4,10.7,6,white
10.5,0.045,155.0,0.9975,3.16,0.44,8.7,5,white
15.1,0.033,124.0,0.99684,2.87,0.47,9.5,5,white
5.4,0.044000000000000004,122.0,0.9940000000000001,3.3,0.5,11.1,8,white
2.0,0.042,189.0,0.9952,3.46,0.54,10.2,6,white
9.1,0.036000000000000004,118.0,0.9953,2.96,0.4,10.9,7,white
1.4,0.039,122.0,0.99059,3.07,0.47,11.1,7,white
3.9,0.026000000000000002,105.0,0.9896299999999999,3.26,0.58,12.75,6,white
6.0,0.022000000000000002,49.0,0.9934,3.01,0.33,11.1,7,white
13.0,0.033,158.0,0.9955,3.14,0.35,11.3,6,white
9.3,0.062,126.0,0.9966,3.21,0.39,9.6,5,white
1.8,0.034,150.0,0.9922,3.42,0.69,11.0,8,white
10.3,0.059000000000000004,99.0,0.9967,3.12,0.47,10.0,6,white
9.0,0.036000000000000004,115.0,0.9952,3.17,0.39,10.3,7,white
10.8,0.051,157.0,0.9957,3.06,0.47,11.4,7,white
15.8,0.057,167.0,0.9980399999999999,3.14,0.51,9.2,5,white
3.5,0.033,135.0,0.9906,3.0,0.37,12.0,6,white
6.4,0.048,251.0,0.9956,3.29,0.52,10.0,5,white
1.3,0.04,84.0,0.9922200000000001,3.28,0.53,10.7,6,white
2.4,0.013999999999999999,89.0,0.99008,3.24,0.66,12.5,7,white
8.1,0.054000000000000006,181.0,0.9954,3.12,0.49,9.4,5,white
1.8,0.034,116.0,0.9898,3.36,0.44,12.6,6,white
1.5,0.040999999999999995,178.0,0.99154,3.19,0.56,11.3,6,white
7.1,0.037000000000000005,150.0,0.9962,3.1,0.45,9.7,6,white
1.9,0.036000000000000004,110.0,0.98945,3.26,0.58,12.4,6,white
4.5,0.033,150.0,0.9933,3.43,0.49,10.9,6,white
15.4,0.05,174.0,0.9983,3.03,0.42,9.0,6,white
7.6,0.03,110.0,0.99164,3.08,0.59,12.5,8,white
7.8,0.05,68.0,0.9939399999999999,3.16,0.4,9.9,6,white
1.2,0.031,84.0,0.9928,3.33,0.34,9.9,5,white
1.0,0.068,143.0,0.9913799999999999,3.24,0.4,10.1,5,white
11.9,0.05,179.0,0.99659,3.06,0.58,9.3,6,white
5.0,0.157,145.0,0.99471,3.17,0.49,9.4,5,white
2.2,0.037000000000000005,102.0,0.992,3.27,0.64,11.0,7,white
6.6,0.045,175.0,0.99364,3.16,0.34,10.1,6,white
1.3,0.045,100.0,0.99066,2.98,0.44,12.4,6,white
1.2,0.042,167.0,0.99366,3.24,0.39,10.6,5,white
1.3,0.04,168.0,0.992,3.18,0.41,10.0,5,white
5.0,0.027999999999999997,120.0,0.9924200000000001,2.94,0.47,11.2,5,white
5.8,0.046,197.0,0.9937,3.3,0.71,10.3,5,white
4.35,0.04,80.0,0.98934,3.29,0.5,12.7,6,white
8.0,0.036000000000000004,124.0,0.9936200000000001,3.06,0.38,10.8,6,white
1.1,0.042,64.0,0.9901200000000001,3.1,0.37,11.8,7,white
3.0,0.035,102.0,0.9905,3.18,0.43,12.2,6,white
2.6,0.025,120.0,0.9894,3.39,0.79,14.0,7,white
8.2,0.04,60.0,0.9956,3.09,0.3,9.5,4,white
4.0,0.027999999999999997,100.0,0.9895799999999999,3.2,0.5,13.2,7,white
1.6,0.043,149.0,0.9925,3.44,0.52,10.8,5,white
1.8,0.05,189.0,0.99174,3.0,0.55,11.4,6,white
1.1,0.027999999999999997,95.0,0.99272,2.83,0.36,10.0,4,white
1.1,0.033,171.0,0.9917,3.12,0.53,11.3,6,white
8.7,0.045,222.0,0.9954,3.25,0.54,10.4,6,white
1.9,0.043,136.0,0.9935,3.31,0.6,10.1,4,white
7.7,0.047,206.0,0.995,3.2,0.39,9.6,6,white
8.5,0.051,138.0,0.9943,3.03,0.42,10.7,5,white
1.1,0.031,73.0,0.99095,3.17,0.58,11.0,6,white
1.4,0.040999999999999995,99.0,0.9958,3.17,0.57,9.9,5,white
10.2,0.027999999999999997,82.0,0.99274,3.1,0.43,12.1,7,white
1.2,0.026000000000000002,73.0,0.9921,3.08,0.39,10.8,5,white
3.6,0.04,121.0,0.99111,3.28,0.48,12.1,7,white
5.1,0.036000000000000004,77.0,0.9939,3.16,0.52,11.7,5,white
4.6,0.032,137.0,0.99159,3.21,0.38,11.3,6,white
13.7,0.055999999999999994,168.0,0.99825,2.9,0.44,8.7,7,white
1.6,0.049,164.0,0.99516,3.35,0.51,9.7,5,white
9.3,0.03,132.0,0.9940000000000001,2.99,0.32,11.0,7,white
5.8,0.038,155.0,0.995,3.28,0.38,9.4,6,white
1.6,0.027000000000000003,141.0,0.9926799999999999,3.53,0.56,10.8,6,white
7.35,0.025,175.0,0.9928,3.04,0.32,11.4,6,white
1.2,0.040999999999999995,106.0,0.9914,3.06,0.45,11.3,4,white
7.1,0.042,124.0,0.9944,3.14,0.41,10.8,6,white
12.4,0.043,154.0,0.9945200000000001,3.04,0.33,12.0,6,white
8.2,0.054000000000000006,182.0,0.9953799999999999,3.12,0.5,9.5,5,white
8.8,0.057999999999999996,110.0,0.9972,3.4,0.4,8.8,6,white
8.2,0.043,156.0,0.9945299999999999,3.13,0.7,10.1,6,white
2.0,0.05,92.0,0.9932,3.14,0.45,10.5,5,white
16.55,0.059000000000000004,135.0,0.99665,3.2,0.38,10.5,5,white
11.2,0.043,142.0,0.9975,3.14,0.46,8.7,5,white
1.7,0.048,61.0,0.9895299999999999,3.24,0.37,12.0,7,white
4.7,0.034,77.0,0.9906,3.28,0.36,12.7,5,white
1.9,0.09,130.0,0.99255,3.07,0.41,9.7,5,white
1.8,0.042,167.0,0.9908,3.11,0.41,12.1,6,white
1.1,0.048,150.0,0.9916799999999999,3.09,0.47,11.2,5,white
8.7,0.126,199.0,0.99711,2.98,0.57,9.4,5,white
1.9,0.052000000000000005,87.0,0.9922,3.3,0.49,11.8,6,white
1.8,0.034,180.0,0.991,3.09,0.75,12.6,8,white
13.1,0.042,125.0,0.99936,3.39,0.45,8.6,5,white
18.15,0.042,158.0,0.9997,3.28,0.39,8.7,6,white
2.6,0.044000000000000004,180.0,0.9941,3.46,0.44,10.8,7,white
1.1,0.037000000000000005,126.0,0.9938,3.21,0.42,10.9,5,white
1.7,0.038,128.0,0.99375,3.2,0.62,10.2,6,white
1.8,0.043,121.0,0.9944,3.44,0.61,10.2,6,white
6.6,0.052000000000000005,156.0,0.9955,3.14,0.41,9.6,5,white
13.8,0.055,198.0,0.9988,3.36,0.37,9.5,6,white
6.2,0.048,228.0,0.9957,3.23,0.62,9.4,6,white
1.4,0.142,148.0,0.9937,3.08,0.49,9.0,6,white
1.1,0.04,92.0,0.9906200000000001,2.88,0.6,12.0,6,white
12.0,0.066,158.0,0.9992,3.6,0.43,9.0,6,white
1.2,0.051,95.0,0.99036,3.24,0.57,11.3,6,white
11.4,0.035,128.0,0.99456,3.03,0.34,10.5,8,white
2.5,0.052000000000000005,219.5,0.99316,3.15,0.6,10.0,5,white
7.4,0.059000000000000004,174.0,0.9963,3.46,0.62,11.1,7,white
1.0,0.045,108.0,0.9911,3.31,0.35,10.9,6,white
1.8,0.044000000000000004,115.0,0.99166,3.1,0.38,10.2,5,white
1.7,0.036000000000000004,195.0,0.9908,3.35,0.72,12.5,6,white
3.5,0.044000000000000004,117.0,0.9938,3.14,0.51,10.1,6,white
2.0,0.042,123.0,0.9905200000000001,3.44,0.42,11.4,6,white
1.4,0.034,102.0,0.99121,3.23,0.6,11.3,7,white
1.2,0.04,106.0,0.9932,3.01,0.55,10.4,5,white
4.8,0.037000000000000005,138.0,0.99174,3.23,0.43,11.2,7,white
5.1,0.038,97.0,0.9902200000000001,3.41,0.4,12.2,7,white
15.8,0.042,158.0,0.9964200000000001,3.24,0.37,10.6,5,white
2.4,0.049,123.0,0.996,3.6,0.46,10.3,5,white
1.4,0.045,98.0,0.9924,3.15,0.46,10.0,7,white
1.4,0.064,166.0,0.99136,3.11,0.42,11.433333333333302,6,white
2.6,0.04,115.0,0.9913,3.07,0.52,11.8,7,white
2.3,0.051,127.0,0.98964,3.13,0.52,12.8,6,white
7.6,0.024,177.0,0.9928,3.04,0.32,11.5,6,white
1.0,0.036000000000000004,101.0,0.99,3.09,0.37,11.7,6,white
3.6,0.024,116.0,0.9928,3.17,0.51,10.9,5,white
10.4,0.031,194.0,0.99692,3.07,0.58,9.6,6,white
2.0,0.033,74.0,0.99064,3.29,0.65,12.5,6,white
1.6,0.028999999999999998,102.0,0.98916,3.41,0.55,12.7,7,white
7.4,0.053,211.0,0.99587,3.31,0.59,10.4,6,white
0.95,0.033,159.0,0.9933200000000001,3.34,0.42,8.0,5,white
2.4,0.048,157.0,0.9913299999999999,3.2,0.54,11.1,7,white
7.1,0.044000000000000004,145.0,0.9945,3.34,0.57,9.7,6,white
6.8,0.042,168.0,0.9958,3.12,0.36,9.2,6,white
7.5,0.04,213.0,0.99475,3.32,0.43,10.0,5,white
15.2,0.051,178.0,0.99935,3.4,0.85,9.3,6,white
1.4,0.04,115.0,0.9906,3.19,0.48,11.3,7,white
1.7,0.034,122.0,0.9908799999999999,2.97,0.51,11.9,6,white
4.9,0.158,144.0,0.99471,3.17,0.49,9.4,5,white
14.5,0.045,193.0,0.9986,3.1,0.5,9.2,6,white
14.2,0.037000000000000005,99.0,0.9952799999999999,3.08,0.38,10.6,6,white
17.8,0.034,116.0,0.9989,3.07,0.53,9.2,5,white
1.1,0.043,116.0,0.9927,3.0,0.47,10.2,6,white
4.9,0.039,86.0,0.9896299999999999,3.23,0.58,13.1,7,white
7.1,0.048,179.0,0.9952799999999999,3.15,0.48,9.2,5,white
7.7,0.04,135.0,0.99226,3.11,0.57,12.3,5,white
6.4,0.08199999999999999,240.0,0.9971,3.42,0.48,9.2,5,white
1.5,0.044000000000000004,114.0,0.9914,3.04,0.74,12.8,6,white
18.2,0.048,168.0,0.9993,3.35,0.44,9.4,5,white
1.1,0.066,148.0,0.99266,3.3,0.47,9.63333333333333,5,white
1.4,0.042,176.0,0.9954,3.15,0.46,9.1,5,white
1.5,0.037000000000000005,78.0,0.9905700000000001,3.47,0.42,11.9,7,white
17.8,0.047,111.0,0.9989600000000001,3.1,0.45,8.9,6,white
6.1,0.048,70.0,0.9936200000000001,3.19,0.42,10.0,5,white
10.0,0.036000000000000004,182.0,0.9967,3.08,0.58,9.6,6,white
8.8,0.063,184.0,0.9969,3.09,0.63,9.2,6,white
11.0,0.038,66.0,0.9937,3.24,0.4,11.5,3,white
6.2,0.025,95.0,0.9907100000000001,3.03,0.32,12.9,7,white
10.4,0.040999999999999995,114.0,0.99335,3.04,0.52,11.5,7,white
9.4,0.055999999999999994,183.0,0.9959399999999999,3.17,0.43,9.4,5,white
1.1,0.055,160.0,0.99405,3.42,0.5,9.1,7,white
1.3,0.037000000000000005,132.0,0.9944,3.18,0.65,10.0,5,white
1.9,0.036000000000000004,110.0,0.99056,3.05,0.54,11.4,6,white
1.5,0.049,142.0,0.9958,2.98,0.62,9.5,5,white
1.8,0.05,128.0,0.9946,3.31,0.58,10.6,4,white
1.2,0.034,68.0,0.9902,3.14,0.37,11.7,4,white
4.7,0.042,127.0,0.9953,3.25,0.42,10.4,5,white
1.6,0.037000000000000005,113.0,0.98779,3.12,0.4,14.2,7,white
1.2,0.061,117.0,0.9938,3.08,0.34,9.4,5,white
1.3,0.053,186.0,0.99211,3.31,0.45,10.8,5,white
8.55,0.02,86.0,0.99146,3.19,0.22,13.4,7,white
8.6,0.055999999999999994,215.0,0.9967,3.17,0.44,8.8,5,white
6.7,0.057999999999999996,163.0,0.995,3.2,0.41,9.9,5,white
1.6,0.047,117.0,0.9931,3.17,0.48,10.1,6,white
1.6,0.027999999999999997,59.0,0.98975,3.3,0.84,11.9,8,white
1.4,0.028999999999999998,81.0,0.99,3.26,0.42,12.2,6,white
17.2,0.039,130.0,0.99946,3.23,0.43,8.8,6,white
1.4,0.04,64.0,0.9922,3.29,0.52,10.5,5,white
9.2,0.044000000000000004,152.0,0.9961,3.31,0.38,9.4,5,white
5.8,0.038,155.0,0.995,3.28,0.38,9.4,6,white
3.95,0.047,81.0,0.98988,3.23,0.53,13.4,7,white
4.7,0.03,140.0,0.9904200000000001,3.16,0.42,12.5,8,white
17.9,0.066,161.0,0.9991,3.14,0.51,8.8,5,white
6.6,0.067,156.0,0.9954200000000001,3.11,0.48,9.3,6,white
1.6,0.033,148.0,0.9914,3.44,0.53,11.4,5,white
1.1,0.154,114.0,0.9931,2.95,0.43,9.2,6,white
1.4,0.044000000000000004,89.0,0.99256,3.39,0.48,10.7,7,white
5.0,0.045,131.0,0.9942,3.32,0.44,10.9,6,white
17.3,0.055,169.0,1.00047,3.07,0.67,9.3,6,white
12.8,0.076,209.0,0.9978,3.12,0.58,9.0,6,white
9.9,0.055999999999999994,91.0,0.9951200000000001,3.19,0.33,9.9,6,white
2.3,0.042,120.0,0.9895200000000001,3.32,0.41,12.7,7,white
4.6,0.024,198.0,0.9922200000000001,3.06,0.66,11.9,6,white
8.75,0.038,118.0,0.99449,3.19,0.41,10.7,5,white
4.7,0.040999999999999995,148.0,0.9932,3.16,0.35,10.2,6,white
12.55,0.051,115.0,0.99564,3.4,0.38,10.8,6,white
0.8,0.034,111.0,0.9894200000000001,3.11,0.5,12.1,8,white
6.3,0.028999999999999998,131.0,0.99326,3.08,0.49,10.8,6,white
1.6,0.046,60.0,0.9928,3.19,0.39,9.8,5,white
4.7,0.059000000000000004,118.0,0.9956,3.43,0.39,9.0,7,white
12.6,0.034,115.0,0.9964,3.28,0.63,9.9,6,white
2.1,0.044000000000000004,146.0,0.9914,3.27,0.74,11.4,7,white
1.9,0.033,142.0,0.9891200000000001,3.29,0.42,12.8,7,white
14.6,0.044000000000000004,163.0,1.0003,3.21,0.69,8.6,7,white
2.1,0.039,143.0,0.9942,3.05,0.74,9.8,5,white
7.5,0.07,185.0,0.9966,3.34,0.55,9.4,5,white
14.9,0.040999999999999995,190.0,0.9982,3.08,0.31,10.0,6,white
7.1,0.05,154.0,0.9931,3.3,0.4,10.5,5,white
10.9,0.038,130.0,0.9949600000000001,3.11,0.44,10.5,7,white
6.5,0.027000000000000003,167.0,0.99479,3.08,0.43,10.6,5,white
2.2,0.039,100.0,0.99098,3.69,0.62,11.7,6,white
3.0,0.027000000000000003,102.0,0.99067,3.23,0.56,11.2,6,white
4.5,0.05,86.0,0.99398,2.86,0.35,9.0,5,white
17.75,0.06,190.0,0.99916,3.13,0.48,8.8,6,white
1.3,0.047,77.0,0.9933,3.61,0.54,10.2,6,white
16.8,0.084,222.0,0.9993,3.18,0.58,9.0,5,white
2.0,0.039,120.0,0.9918799999999999,3.0,1.0,12.6,6,white
2.7,0.033,94.0,0.99075,2.99,0.43,11.8,7,white
12.4,0.051,213.0,0.9962,3.16,0.51,9.9,6,white
1.0,0.02,9.0,0.9872200000000001,3.3,0.34,13.6,5,white
1.8,0.039,105.0,0.98995,3.48,0.52,12.5,7,white
5.9,0.040999999999999995,190.0,0.9944,3.16,0.72,10.0,5,white
7.1,0.048,110.0,0.9943799999999999,3.26,0.41,9.5,6,white
2.8,0.038,109.0,0.9896799999999999,3.23,0.47,13.4,6,white
10.0,0.046,212.0,0.9962,3.74,0.55,11.9,6,white
1.1,0.051,197.0,0.9932,3.02,0.4,9.0,5,white
2.1,0.054000000000000006,166.0,0.9948,3.48,0.62,10.5,6,white
4.2,0.028999999999999998,112.0,0.9906,3.0,0.41,12.6,6,white
1.1,0.039,78.0,0.9899,3.36,0.47,12.1,6,white
8.9,0.048,111.0,0.99455,3.25,0.54,11.0,7,white
15.4,0.046,119.0,1.0004,3.18,0.45,9.5,5,white
7.4,0.015,124.0,0.9927799999999999,2.99,0.39,11.0,6,white
12.7,0.054000000000000006,139.0,0.99836,3.16,0.5,9.7,4,white
4.5,0.046,102.0,0.9918,3.16,0.56,12.2,7,white
8.0,0.062,194.0,0.99545,3.13,0.5,9.6,5,white
10.2,0.038,111.0,0.99315,3.44,0.46,12.4,6,white
2.3,0.03,103.0,0.99106,3.06,0.42,11.1,6,white
4.5,0.03,114.0,0.992,3.17,0.54,12.4,7,white
6.9,0.045,125.0,0.9933,3.1,0.44,10.7,7,white
1.4,0.042,55.0,0.99135,3.37,0.38,11.2,4,white
1.1,0.031,99.0,0.9929,2.94,0.3,10.4,6,white
0.6,0.042,71.0,0.9926,3.08,0.38,10.6,5,white
8.3,0.094,188.0,0.9972,3.4,0.47,9.2,4,white
13.1,0.05,200.0,0.9986,3.04,0.46,8.9,7,white
1.1,0.040999999999999995,123.0,0.9914,2.99,0.45,11.1,6,white
5.9,0.047,101.0,0.9927799999999999,3.15,0.4,11.0,6,white
2.5,0.053,72.0,0.9940399999999999,2.89,0.48,9.5,5,white
10.1,0.05,140.0,0.9962799999999999,3.07,0.4,9.4,5,white
1.2,0.031,114.0,0.9908,3.42,0.4,11.0,7,white
7.0,0.063,168.0,0.9957,3.54,0.5,10.3,6,white
8.2,0.05,122.0,0.9979,3.39,0.49,9.3,5,white
